"date","srad","tmin","tmax","vapr","wind","prec"
1981-01-24,970,3,6.4,0.71,6.5,0.3
1981-01-25,4370,1.9,6.6,0.75,6.5,0
1981-01-26,5070,0.4,6,0.72,3,2.6
1981-01-27,1400,4,6.5,0.87,2.5,0.5
1981-01-28,1360,3.4,5.3,0.88,2,0.1
1981-01-29,730,4.8,5.8,0.61,4,0
1981-01-30,790,2.8,4.8,0.64,4.5,0.4
1981-01-31,5120,2.9,6.9,0.74,5,0.1
1981-02-01,940,0.5,4.1,0.78,5,0
1981-02-02,5120,3,6.9,0.79,8.5,0
1981-02-03,5710,4.7,8.6,0.81,11.5,12.6
1981-02-04,3820,0.9,5.8,0.61,8.5,2.2
1981-02-05,2230,0.6,4.9,0.57,6.5,1.2
1981-02-06,2470,3.4,8.1,0.89,7.5,1.5
1981-02-07,2100,6.1,8,1.06,8.5,0.1
1981-02-08,2470,5.5,7.7,0.98,6.5,1.2
1981-02-09,2020,5.7,6.7,0.93,5.5,0.9
1981-02-10,2450,1.5,5.7,0.61,10,7
1981-02-11,7820,-0.6,4.1,0.47,5.5,1.1
1981-02-12,4810,-1.6,3.4,0.54,3,0.6
1981-02-13,8950,-1.5,0.9,0.45,3.5,0
1981-02-14,5480,-4.2,0.9,0.45,1,0
1981-02-15,6570,-3.1,4.5,0.43,2.5,0
1981-02-16,4570,-0.6,4.3,0.48,2,0
1981-02-17,3040,0.5,4,0.57,5,0
1981-02-18,2880,0.3,2.5,0.52,8.5,0.1
1981-02-19,4550,0.1,1.8,0.49,8.5,0
1981-02-20,4990,-2.1,0.2,0.47,5.5,0.7
1981-02-21,7810,-4,-0.5,0.34,2.5,0
1981-02-22,8240,-4.3,0.1,0.39,6,0
1981-02-23,5810,-3.4,-0.3,0.42,6,0
1981-02-24,4440,-2.1,1,0.45,5.5,1.3
1981-02-25,5960,-1.7,1.2,0.5,4,0
1981-02-26,2960,-2,0.4,0.58,5.5,0
1981-02-27,9960,-2,3.9,0.52,8,0
1981-02-28,4460,-1,1.7,0.61,10.5,7.1
1981-03-01,7820,1.2,8.5,0.74,4.5,0.4
1981-03-02,2740,2.8,7,0.82,3.5,2.7
1981-03-03,2890,0.8,3.4,0.65,8,0.7
1981-03-04,6700,0.5,4.4,0.51,4,0
1981-03-05,8910,0.3,5.1,0.61,4.5,4.3
1981-03-06,2420,1.9,5.9,0.76,6,1.3
1981-03-07,1910,4.8,9.5,1.03,12,8.8
1981-03-08,4250,6.7,14.2,1.1,12,3.9
1981-03-09,3200,6,7.8,0.95,6,6.6
1981-03-10,1970,5.7,13.1,1.02,9.5,9.8
1981-03-11,2270,6.5,9.7,1.03,9,37.3
1981-03-12,5020,5.7,8.6,0.96,6,7.6
1981-03-13,9380,5.7,11,0.95,6,1.8
1981-03-14,4360,5.4,8.1,0.93,2.5,2.3
1981-03-15,4190,4.2,6,0.76,3,0
1981-03-16,10740,1.8,6.5,0.69,3,0.9
1981-03-17,7350,0,5,0.61,3,4.3
1981-03-18,4740,-1,7,0.71,7.5,1.8
1981-03-19,5470,6.2,7.7,0.84,12,2.8
1981-03-20,14270,6.3,9.3,0.89,10,0
1981-03-21,6730,6.5,12.2,0.97,11.5,0.4
1981-03-22,5100,2.8,13.4,0.8,12,0.9
1981-03-23,4010,1.3,10.7,0.83,9,6.5
1981-03-24,10410,7.9,10.4,1,9.5,0.8
1981-03-25,7650,8,11.2,1.12,8.5,6.6
1981-03-26,9170,5.4,11,0.98,8,2.5
1981-03-27,17940,1.7,14.6,0.82,4.5,0
1981-03-28,11670,9.3,15.5,0.89,6.5,0
1981-03-29,6410,8.5,11.6,1.03,5.5,0.3
1981-03-30,7800,7.4,10.8,1.01,5.5,0.2
1981-03-31,8410,6.6,10,1.01,6.5,0
1981-04-01,5200,6.7,10.9,1.06,4.5,0
1981-04-02,3300,6.2,8.8,0.96,3,0.1
1981-04-03,4020,5.4,8.4,0.94,5,0
1981-04-04,3560,4.3,6.5,0.81,4.5,0
1981-04-05,6340,4.5,7.2,0.81,5,0
1981-04-06,16280,5.9,9.5,0.88,6,0
1981-04-07,9640,4.2,11.9,0.89,3,0.1
1981-04-08,18320,4.4,11.2,0.9,2.5,0
1981-04-09,17740,5.2,15.7,0.96,2.5,0
1981-04-10,19640,3.1,15,1.13,4,0
1981-04-11,17160,9.1,21.4,1.14,6,0
1981-04-12,11210,7.3,14.1,1.16,3,0
1981-04-13,20410,6.4,10.2,0.81,8.5,0
1981-04-14,22680,6.2,12,0.83,7.5,0
1981-04-15,23180,6.2,11.8,0.88,6.5,0
1981-04-16,22810,5.8,13.7,0.81,7,0
1981-04-17,22370,4.1,8.9,0.56,7.5,0
1981-04-18,22940,3.2,9.5,0.65,5.5,0
1981-04-19,10070,5.3,9.4,0.71,11,1
1981-04-20,23980,4.9,9.7,0.68,7,0
1981-04-21,7410,5,7.7,0.65,6.5,0.2
1981-04-22,16310,0.9,7.5,0.58,6,0.6
1981-04-23,19470,-0.3,6.5,0.51,4.5,0.5
1981-04-24,19460,-2.3,8.5,0.49,5.5,0
1981-04-25,4950,4.3,8.5,0.66,9.5,0
1981-04-26,9590,5.5,10.7,0.85,9,0.3
1981-04-27,18960,4.1,8.9,0.75,10,0
1981-04-28,11040,3.8,7.5,0.8,6,2.2
1981-04-29,10700,7.3,10.9,1.04,6,0.9
1981-04-30,4870,5.9,9.5,1.05,7,2.4
1981-05-01,24070,5.1,8.3,0.64,8,0
1981-05-02,22260,3.2,8.3,0.64,6.5,0.9
1981-05-03,16530,2.4,9.2,0.66,8.5,2.3
1981-05-04,12780,3.9,10.2,0.89,5.5,1.1
1981-05-05,12470,2.4,9.4,0.82,5.5,2.9
1981-05-06,13280,2.7,13.4,1,4.5,0.2
1981-05-07,19810,6,19.4,1.17,6,0.1
1981-05-08,7360,9.4,16.6,1.29,4,0.9
1981-05-09,16650,9,16.4,1.38,4,0.9
1981-05-10,24610,12.3,20.2,1.45,5,0
1981-05-11,25620,13.8,23.2,1.45,6,0
1981-05-12,24650,11.4,20.7,1.46,4.5,0.6
1981-05-13,22420,10.4,20.3,1.31,3.5,0
1981-05-14,17160,9,14.2,1.17,3,0.9
1981-05-15,19650,10.4,16.3,1.2,3.5,0
1981-05-16,14480,6.2,17.5,1.18,5,0.5
1981-05-17,19860,5.9,17.2,1.06,3.5,5.6
1981-05-18,25300,6.8,17.3,1.08,3,0
1981-05-19,15700,13.3,18.3,1.38,3.5,0
1981-05-20,25360,13.4,27.4,1.44,5,0
1981-05-21,21110,12.2,19.7,1.55,3.5,6.6
1981-05-22,21390,8.9,15.4,1.23,5,8.6
1981-05-23,10630,9.2,16.4,1.31,5.5,8.9
1981-05-24,25810,7.6,13.8,1.15,6.5,5.2
1981-05-25,16450,7.7,14.6,1.09,5,6.2
1981-05-26,24010,8,15.1,1.12,5.5,0
1981-05-27,27720,7.7,16.6,1.18,3,0
1981-05-28,18470,9.3,14,1.19,6,3.8
1981-05-29,23910,7.9,17.5,1.24,2,0
1981-05-30,24130,11.2,16.5,1.43,3.5,0
1981-05-31,21640,13.5,22.8,1.77,4,2.3
1981-06-01,23750,11.5,20.8,1.7,3,0
1981-06-02,17810,13.3,26.3,1.71,5.5,0.9
1981-06-03,20330,11.9,18.8,1.28,2.5,0
1981-06-04,27500,10.3,16,1.24,6.5,0.3
1981-06-05,21500,12.1,16.3,1.29,8,0.6
1981-06-06,23630,11.8,16.1,1.28,8,0
1981-06-07,21540,11.8,16.7,1.21,6.5,0.2
1981-06-08,20070,13.9,18.3,1.53,8.5,0.2
1981-06-09,26260,13.5,17.3,1.31,10,0
1981-06-10,25340,13,16.1,1.22,8.5,0
1981-06-11,5690,11.1,14.2,1.4,7.5,3.7
1981-06-12,19120,6.8,14.7,1.07,5.5,0
1981-06-13,20450,4.8,17.4,1.12,6,0
1981-06-14,11390,14.3,18,1.62,5.5,0.9
1981-06-15,7680,13.2,16.9,1.55,6.5,1.9
1981-06-16,24360,10,15.6,1.09,9,1
1981-06-17,15830,8.5,13.7,1.07,8,2.4
1981-06-18,15200,9.8,13.4,0.89,7,0
1981-06-19,18750,9.9,14.3,0.93,3,0
1981-06-20,13900,10.1,14.8,1.07,3.5,0.1
1981-06-21,11680,9.5,12.8,1,6.5,0
1981-06-22,24130,9.5,15.7,1.25,5,0
1981-06-23,29400,11.3,18.7,1.36,3,0
1981-06-24,21220,10.1,19.3,1.46,3.5,0
1981-06-25,19300,12.5,15.9,1.3,5,0
1981-06-26,4500,10.9,13.2,1.22,6,4.9
1981-06-27,3880,10.4,12.2,1.17,5,2.4
1981-06-28,3320,10.6,11.6,1.17,6,4.5
1981-06-29,9230,10,13.4,1.09,9.5,0
1981-06-30,6670,10.7,14.8,1.35,7,2.4
1981-07-01,17370,12.7,16.6,1.39,8,0
1981-07-02,18210,13.6,18.4,1.48,5,8
1981-07-03,24200,12.9,16.7,1.42,6.5,2
1981-07-04,28710,11.9,17.3,1.41,5.5,0
1981-07-05,18430,12.9,19.5,1.45,6,0
1981-07-06,25450,14.3,18.6,1.52,8.5,0
1981-07-07,26000,13.7,18.8,1.59,4,0
1981-07-08,27630,12.9,24.8,1.86,3.5,0
1981-07-09,22010,16.1,27.5,2.03,4,0
1981-07-10,12340,15.2,19.8,1.78,3,7.3
1981-07-11,13680,15.1,19.6,1.71,5,0
1981-07-12,13920,12.6,17.3,1.54,6,0
1981-07-13,23420,12.6,18.6,1.53,3.5,0
1981-07-14,16680,14.1,17.6,1.49,6.5,0.8
1981-07-15,22570,13.8,17.8,1.47,4.5,0
1981-07-16,7270,13.2,17.1,1.59,7,1.7
1981-07-17,24520,10,16.3,1.23,6.5,0
1981-07-18,23740,8.5,17.2,1.21,4.5,0.7
1981-07-19,26980,12.4,17.7,1.31,6,0
1981-07-20,14910,14,18,1.58,5,1.4
1981-07-21,13200,11.7,17.8,1.63,5.5,7
1981-07-22,12200,11.4,18,1.54,6,2
1981-07-23,21140,12.3,18.2,1.37,5.5,0
1981-07-24,14640,10.8,17.2,1.41,6,11.3
1981-07-25,9910,11,16.4,1.46,5,4.8
1981-07-26,13490,12,17.5,1.52,6.5,0.3
1981-07-27,25830,13.5,18.3,1.44,6.5,0
1981-07-28,24380,13.6,19.8,1.64,4,0
1981-07-29,22420,14,19.9,1.6,5,0
1981-07-30,20760,9.4,17.4,1.17,4,0
1981-07-31,19060,7.8,18.7,1.44,4,0
1981-08-01,7090,11.1,17.5,1.41,5.5,3.1
1981-08-02,26610,10.5,18,1.22,4,0
1981-08-03,25700,10.1,21.5,1.5,2.5,0
1981-08-04,22820,10.1,24.5,1.81,2.5,0
1981-08-05,24130,14.1,25.3,2.02,2.5,0
1981-08-06,20630,16.8,21,1.99,6.5,0.2
1981-08-07,15190,18.3,22,2.03,7,0
1981-08-08,5000,16.7,20.1,1.96,3.5,0
1981-08-09,7120,16,17.9,1.79,4,0
1981-08-10,4630,15.4,17,1.58,6,0
1981-08-11,15560,9.7,19,1.4,4,0
1981-08-12,23280,7.1,20.8,1.41,1.5,0
1981-08-13,16100,12.2,21.7,1.66,2.5,0
1981-08-14,23430,14.6,23.5,1.81,3.5,0
1981-08-15,12710,14.8,23.2,1.83,3,0
1981-08-16,19600,13.5,18.6,1.26,7.5,0.1
1981-08-17,18830,11.1,17.3,1.1,6,0
1981-08-18,16200,14.7,20.8,1.56,7,3.8
1981-08-19,6830,13.7,17.8,1.48,7,2.8
1981-08-20,11540,13.3,17,1.4,10.5,5.8
1981-08-21,12850,12.5,17.2,1.33,7,0.8
1981-08-22,11350,12.7,17.4,1.37,7.5,4.1
1981-08-23,18270,12,18.5,1.31,6,0
1981-08-24,8020,9.6,17.2,1.29,2,0
1981-08-25,18410,10.1,19.2,1.61,4,0
1981-08-26,19220,13.6,19,1.53,5,0
1981-08-27,14420,14.6,19.2,1.53,5.5,0
1981-08-28,9610,13.8,18.5,1.55,3,1.1
1981-08-29,14720,13.3,18.3,1.4,3.5,0.5
1981-08-30,18110,10.6,17.6,1.33,2.5,0
1981-08-31,10780,10.5,18,1.35,2.5,0
1981-09-01,19980,13.2,18.6,1.38,4.5,0
1981-09-02,19780,11.8,19.4,1.4,6,0
1981-09-03,20310,13.4,18.4,1.39,5,0
1981-09-04,18680,9.4,19.4,1.42,2.5,0
1981-09-05,18840,9.8,22.2,1.34,2,0
1981-09-06,19560,7.6,22.6,1.35,2.5,0
1981-09-07,14910,10.6,24.9,1.45,3.5,0
1981-09-08,12730,13.6,20.4,1.82,5,0
1981-09-09,12690,12.1,21,1.74,2,0
1981-09-10,13580,14.9,23.4,1.77,4.5,0.1
1981-09-11,7240,11.2,19.7,1.59,4.5,2.6
1981-09-12,11480,10.6,21.2,1.47,4,3.9
1981-09-13,13310,12.3,17.2,1.23,8,2.4
1981-09-14,8410,10.7,16.6,1.25,7.5,0.2
1981-09-15,3570,10.1,16.7,1.57,5,10
1981-09-16,8250,12.3,18.4,1.66,3.5,0
1981-09-17,5030,10.3,16.7,1.51,4.5,1.1
1981-09-18,4740,13.3,17.1,1.53,6.5,2.1
1981-09-19,12070,11.5,17.5,1.38,7.5,5.1
1981-09-20,7220,13.6,16.9,1.45,10,13.8
1981-09-21,11940,12.2,17.5,1.39,6.5,9.2
1981-09-22,8330,11.9,18.1,1.5,5,0.1
1981-09-23,13340,12.8,16.3,1.24,6.5,0.2
1981-09-24,11670,11.1,17.8,1.27,9,0
1981-09-25,6110,10.8,16.4,1.38,5.5,6.7
1981-09-26,4970,11,18.2,1.38,7.5,2.9
1981-09-27,10670,9.9,17.4,1.27,5.5,2.9
1981-09-28,12720,7.8,17,1.21,3.5,0
1981-09-29,14070,8.9,16.4,1.15,4,0
1981-09-30,7690,10.2,17.3,1.22,7,0
1981-10-01,11640,11.4,18.4,1.29,5.5,0
1981-10-02,4870,11.1,16.8,1.4,4.5,2.3
1981-10-03,7730,8.1,12.8,1.08,8.5,16.8
1981-10-04,3950,7.2,12.5,1.05,8,10
1981-10-05,4410,8,15.9,1.29,4,7.4
1981-10-06,2670,9.7,15.5,1.41,6,12.5
1981-10-07,10130,11.1,14.2,0.93,14,0
1981-10-08,3030,10.4,15.2,1.37,10,4.9
1981-10-09,4310,10.5,14.8,1.28,11,10.5
1981-10-10,8000,6.9,12.5,0.97,12.5,6.6
1981-10-11,5260,7.1,11.8,0.89,12,2.1
1981-10-12,3040,6.2,10.2,0.83,8.5,10.3
1981-10-13,5810,5.4,10.8,0.87,11,10.2
1981-10-14,5170,5.4,9.8,0.81,5.5,1.2
1981-10-15,4740,3.9,10.1,0.79,2,0.9
1981-10-16,2090,2.9,9.1,0.84,3,0.7
1981-10-17,5940,2.1,9.4,0.88,4.5,1.9
1981-10-18,2170,3.7,8.8,0.94,5.5,0.1
1981-10-19,1590,3.1,13.2,1.19,8,7.3
1981-10-20,1250,6.2,13.3,1.12,7.5,31.8
1981-10-21,4170,5,8.6,0.85,5,11.7
1981-10-22,5780,5.9,11.1,0.99,5,7.6
1981-10-23,8510,4.6,11.1,0.9,2,2.7
1981-10-24,7490,5.2,11.3,1.02,5,3
1981-10-25,3520,2.9,11.1,0.91,4.5,3.1
1981-10-26,7400,1.3,11.1,0.88,1.5,0
1981-10-27,4080,2.9,9.5,0.88,5.5,3.1
1981-10-28,6390,4.8,11.1,0.92,7,1.4
1981-10-29,4930,7.8,12,0.98,8.5,5.8
1981-10-30,7410,7.4,10.5,0.92,7.5,11
1981-10-31,6540,8.8,13.3,1.1,11.5,2.1
1981-11-01,3460,10.4,13.4,1.32,7.5,0.9
1981-11-02,2470,8.9,13.4,1.17,7,0.6
1981-11-03,3780,9.3,13.5,1.32,6.5,0
1981-11-04,5330,9.1,12.4,1.05,6.5,1.1
1981-11-05,4240,7.5,11.3,0.8,7.5,0.3
1981-11-06,4490,6.6,10.3,0.71,6,0.1
1981-11-07,6940,-0.5,8.3,0.69,3.5,1.2
1981-11-08,3940,0.3,7.2,0.6,2,0
1981-11-09,2440,-1.2,7.6,0.66,3,0
1981-11-10,1110,-1.8,9.8,0.82,7.5,6.2
1981-11-11,1040,8.6,10.5,1.05,9.5,7
1981-11-12,2410,7.9,10.6,1.03,5.5,0.5
1981-11-13,3620,5.8,9.4,0.8,10,2.7
1981-11-14,4500,1.5,10.1,0.7,6,0.1
1981-11-15,5640,-0.4,7.5,0.65,3.5,0
1981-11-16,1830,-0.7,4,0.59,6.5,0
1981-11-17,540,2.3,9.5,0.83,6.5,8
1981-11-18,1900,8.9,11.3,1.42,11,5.1
1981-11-19,5630,3.9,9.6,0.8,5.5,0
1981-11-20,1810,4.8,13,1.13,13,9.1
1981-11-21,1530,7.9,11.5,1,7.5,0.8
1981-11-22,2390,10,11.8,1.21,8.5,0
1981-11-23,1350,6.1,12.5,1.05,12.5,2.6
1981-11-24,2030,2,7.3,0.61,15.5,2.8
1981-11-25,2400,0.9,7,0.62,12,5.5
1981-11-26,1240,6.3,10.2,1.03,9.5,2.4
1981-11-27,740,6.3,10.6,0.98,12,14.5
1981-11-28,1890,4.1,7.5,0.73,9,4.2
1981-11-29,2490,4.9,8,0.73,9.5,1.9
1981-11-30,330,1.1,6.4,0.69,6.5,13.7
1981-12-01,1740,3.8,7.2,0.65,7.5,0.6
1981-12-02,2380,1.2,8.6,0.77,3,2
1981-12-03,1760,0.2,9,0.92,5.5,0.4
1981-12-04,1110,2.7,8.7,0.82,10,9.2
1981-12-05,2390,1.4,6.2,0.63,7.5,5
1981-12-06,1650,1.9,5.7,0.7,4.5,5.3
1981-12-07,1780,0.2,5.5,0.59,4.5,3.6
1981-12-08,2380,-0.7,2.8,0.59,2.5,2
1981-12-09,1520,0.4,3.4,0.55,5.5,5.8
1981-12-10,3260,-2.4,2.6,0.57,3.5,0.9
1981-12-11,930,-1.4,1.3,0.56,4.5,0.3
1981-12-12,3400,-6.9,3,0.49,2.5,2.2
1981-12-13,3090,-3,3.5,0.52,8.5,0
1981-12-14,860,-2.7,-0.8,0.49,7.5,3.2
1981-12-15,3190,-3.4,1.2,0.49,4.5,0
1981-12-16,5110,-8.2,-2.8,0.38,3.5,0
1981-12-17,3210,-10,-5.6,0.33,5,0.2
1981-12-18,1470,-9.1,-5.7,0.33,4,0.8
1981-12-19,2960,-7.5,3.1,0.51,3,2.1
1981-12-20,2070,-5.1,-0.7,0.44,5.5,0
1981-12-21,1920,-7.7,-3.6,0.31,10,0
1981-12-22,1320,-7.7,-2.3,0.4,6,1.2
1981-12-23,1310,-2.8,-0.3,0.52,2.5,0.1
1981-12-24,1350,-1.7,0.9,0.58,3.5,0.8
1981-12-25,1590,0.3,2.9,0.62,3,1
1981-12-26,1390,-2.2,1.2,0.54,3,0
1981-12-27,1250,-4.4,-2.1,0.45,6.5,0
1981-12-28,1030,-4.2,0.5,0.55,4.5,0
1981-12-29,440,-0.6,5.2,0.67,7.5,5.3
1981-12-30,1640,2.7,6,0.74,7,2.2
1981-12-31,930,1.4,6.4,0.81,4,5.8
1982-01-01,620,2.7,5.1,0.8,2,4.7
1982-01-02,570,3.2,8.4,0.9,5,4.8
1982-01-03,1930,6.5,9.5,1.02,10.5,1.8
1982-01-04,2080,7,8.6,0.99,10,0.7
1982-01-05,630,-0.4,8,0.91,9.5,9.7
1982-01-06,2720,-4.4,-0.3,0.42,7,0.8
1982-01-07,2580,-9.6,-1.5,0.42,5.5,14
1982-01-08,2440,-7.5,-4.1,0.32,10.5,0.3
1982-01-09,3660,-7.5,-5.5,0.3,10,0
1982-01-10,4860,-9.9,-5.4,0.27,4.5,0
1982-01-11,3100,-7.8,0.8,0.42,3.5,0
1982-01-12,4940,-9,2.5,0.46,1,0
1982-01-13,5150,-11.2,-0.8,0.39,1.5,0
1982-01-14,5030,-8.4,-2,0.35,2.5,0
1982-01-15,4000,-10.2,0.1,0.4,3.5,0
1982-01-16,3940,-2,3.8,0.54,3.5,0
1982-01-17,4000,-1.6,4.4,0.57,1.5,0
1982-01-18,4170,-2.6,4,0.6,2,0
1982-01-19,4020,-1.6,3.1,0.6,2,0
1982-01-20,3210,0.2,4.2,0.64,2,0.7
1982-01-21,3940,-0.1,5,0.72,4,0.8
1982-01-22,4210,-0.2,5.7,0.7,5.5,1.2
1982-01-23,1190,0,2.5,0.67,2,0
1982-01-24,2110,-0.5,4.7,0.72,4,0
1982-01-25,740,2.4,5,0.81,8,3.3
1982-01-26,1820,4.4,6.8,0.86,8,8.8
1982-01-27,3930,1.8,4.6,0.64,7,2
1982-01-28,1490,1.2,6.4,0.72,9,0.5
1982-01-29,1140,5,7.5,0.87,8.5,1.9
1982-01-30,4110,6.4,8,0.92,10.5,1.5
1982-01-31,6060,-0.8,7.2,0.7,3.5,0.1
1982-02-01,4860,0,5.6,0.61,4,0
1982-02-02,6810,-0.6,3.6,0.53,6,0
1982-02-03,6150,-1.4,2.5,0.5,7,0
1982-02-04,4580,-1.8,2.8,0.55,4,0
1982-02-05,5030,0.3,8.8,0.74,6,0
1982-02-06,4140,4.2,7.7,0.89,7.5,3.1
1982-02-07,5450,5.2,8,0.9,5.5,11.8
1982-02-08,6490,1.4,6.4,0.78,6,0.9
1982-02-09,360,5,7.9,0.87,9,0.1
1982-02-10,3800,3.6,8.4,0.79,5.5,0
1982-02-11,5260,4.2,12.5,0.88,7,2.6
1982-02-12,7320,1.3,8.5,0.83,6,0
1982-02-13,5200,5.2,10.5,0.9,6.5,0.5
1982-02-14,7430,0.6,7.1,0.79,3.5,0
1982-02-15,1640,1.5,3.5,0.71,7.5,0
1982-02-16,860,0.9,2.2,0.59,7.5,0
1982-02-17,570,0.2,2.1,0.58,7,0
1982-02-18,5690,-0.5,3.9,0.58,8.5,0
1982-02-19,6850,-3.1,0.1,0.49,8.5,0
1982-02-20,8670,-3.2,2.3,0.47,7,0
1982-02-21,10160,-2,3,0.5,5.5,0
1982-02-22,10020,-3,4.2,0.48,4.5,0
1982-02-23,9430,-2.2,1.8,0.52,5,0
1982-02-24,2320,-2.9,-1.6,0.47,2.5,0
1982-02-25,5680,-4.9,0.7,0.47,4,0
1982-02-26,7530,-5.7,3.6,0.43,4.5,0
1982-02-27,2130,-0.2,4,0.68,6,0
1982-02-28,2750,3.3,7.3,0.87,8,3.6
1982-03-01,8330,3,7.6,0.85,10.5,11.4
1982-03-02,11810,3,6.2,0.73,9.5,0.2
1982-03-03,5200,4.8,7.5,0.8,13.5,6.9
1982-03-04,4770,2.8,5.9,0.7,9,1
1982-03-05,11430,-1.4,6.9,0.67,5.5,0.2
1982-03-06,13040,-2.9,7,0.56,5.5,0
1982-03-07,12230,-0.8,5,0.53,5,0
1982-03-08,11600,-2.8,7.3,0.59,3.5,0
1982-03-09,7230,-2.8,7.2,0.6,5.5,0
1982-03-10,2400,2,7.2,0.8,11,12.3
1982-03-11,9940,2.6,6,0.65,11.5,2.1
1982-03-12,5300,3.6,6.7,0.71,11,5.2
1982-03-13,11590,2.4,6.2,0.69,7.5,1.4
1982-03-14,7600,3.6,7.6,0.84,9.5,0
1982-03-15,7240,6.3,10,0.75,11.5,0
1982-03-16,6200,3.3,9.1,0.77,9.5,6.3
1982-03-17,12700,3.7,7.7,0.8,7,0.3
1982-03-18,6500,0.3,6.9,0.75,5,1.7
1982-03-19,11300,-0.3,8.1,0.77,4,0.8
1982-03-20,8840,3.4,5.6,0.71,6.5,0
1982-03-21,5410,1.9,6.1,0.61,2,0
1982-03-22,2830,2.8,6.1,0.8,3,0.2
1982-03-23,4300,3.3,5.5,0.79,4,0
1982-03-24,5180,1,3.6,0.7,2,0
1982-03-25,13500,0.2,6.7,0.72,3,0
1982-03-26,17020,0.7,12.5,0.63,2.5,0
1982-03-27,15160,4.7,12.5,0.95,3,0
1982-03-28,8240,0.1,9,0.82,3,0
1982-03-29,5340,-0.3,6.7,0.78,4.5,1
1982-03-30,8230,4.5,7.8,0.68,8.5,0
1982-03-31,17940,4.2,7.5,0.68,8.5,0
1982-04-01,16010,3.1,13.1,0.81,5.5,0
1982-04-02,11420,5.9,14.5,0.94,4,0.9
1982-04-03,12810,3,11.1,0.9,4,0
1982-04-04,13960,2.6,13.4,0.95,4,0
1982-04-05,16800,7,17.6,0.89,4.5,0
1982-04-06,6190,6.8,13.7,1.03,5,0.4
1982-04-07,5050,7.7,9.6,1.08,10,7.6
1982-04-08,14660,1.8,8.3,0.66,10,2.6
1982-04-09,11250,1.6,5.9,0.58,9.5,0.7
1982-04-10,18020,1.4,7.7,0.67,8.5,2.8
1982-04-11,15510,1.1,6.2,0.6,10,2.3
1982-04-12,17620,0.8,7.2,0.62,9,1.9
1982-04-13,16490,1.1,7.9,0.62,6,0.5
1982-04-14,18740,0.6,8.1,0.58,2,0
1982-04-15,20270,-0.9,10.6,0.69,2,0
1982-04-16,16340,2.5,12.7,0.83,3,0
1982-04-17,19020,4.4,9.4,0.73,7,0
1982-04-18,20220,3.7,10.6,0.75,4,0
1982-04-19,21160,3.6,9.5,0.76,4,0
1982-04-20,20590,3.8,9.6,0.72,3.5,0
1982-04-21,17970,2.6,10.2,0.79,2,0
1982-04-22,14560,5.4,11.8,0.86,2.5,0
1982-04-23,15310,-0.2,9.7,0.83,5,0
1982-04-24,22130,5.4,10.5,0.77,7.5,0
1982-04-25,17890,4.6,9.8,0.87,4.5,0
1982-04-26,16450,6.1,11.2,0.95,7.5,0
1982-04-27,8660,5.9,9.9,0.91,6,0
1982-04-28,13170,4.6,10.9,0.95,5,0
1982-04-29,15550,4.2,9.3,0.69,9.5,1.1
1982-04-30,4390,2.7,9.3,0.81,8,3.1
1982-05-01,9880,5.7,9.3,0.79,9,3.1
1982-05-02,20190,2,9.9,0.69,10,2.7
1982-05-03,23440,5.5,11.4,0.87,11.5,3
1982-05-04,25340,2.6,10.8,0.79,9,0
1982-05-05,13390,3,11,0.77,3,0
1982-05-06,8370,4.7,9.6,0.86,4.5,7.6
1982-05-07,19360,3,10.1,0.85,6,2.6
1982-05-08,14290,3.2,10.2,0.81,6,0.7
1982-05-09,24910,1.9,11.5,0.79,3.5,0
1982-05-10,24110,0.7,14,0.79,2,0
1982-05-11,25010,1.4,14.5,0.92,3,0
1982-05-12,26300,6.7,13.6,0.98,5,0
1982-05-13,27760,6.3,13.1,0.92,6,0
1982-05-14,27890,8,14.2,1.03,6,0
1982-05-15,22280,7.2,16.4,1.33,5,0
1982-05-16,20790,11.6,21.6,1.34,3,0
1982-05-17,23700,9.8,19.7,1.42,3,0
1982-05-18,11960,9.6,14.6,1.35,3.5,0.6
1982-05-19,22700,9,15.6,1.23,3.5,0
1982-05-20,12140,9.6,17.2,1.44,3,0.5
1982-05-21,9650,9.1,15,1.38,2.5,0
1982-05-22,10490,11,13.6,1.33,7.5,0.4
1982-05-23,19780,9.1,14.2,1.25,7,0
1982-05-24,25850,8.9,14.5,1.22,6.5,0
1982-05-25,17960,10.9,16.1,1.31,7.5,0
1982-05-26,24590,13.4,21.7,1.6,4,0
1982-05-27,15320,11.1,20.1,1.48,5,0.6
1982-05-28,24830,9.5,14.8,1.17,5,0
1982-05-29,28320,7,17.4,1.11,3.5,0
1982-05-30,28770,11.6,21.3,1.25,6,0
1982-05-31,28220,13,22,1.48,5,0
1982-06-01,25820,15.4,26,1.86,2.5,0
1982-06-02,22870,17.1,22.7,2.01,3.5,4.7
1982-06-03,23670,16.1,26.5,2,3.5,0
1982-06-04,15410,14.2,26,1.88,3.5,5
1982-06-05,26330,12.7,22.9,1.8,3,0
1982-06-06,24310,13.7,24,1.98,2,0.2
1982-06-07,24000,15.4,22.6,1.89,3,0
1982-06-08,24140,12.8,19.5,1.65,4.5,0
1982-06-09,20350,11.7,17.9,1.29,4.5,0
1982-06-10,17430,11.9,20.1,1.28,5,0
1982-06-11,8890,13.7,16.9,1.5,6,0.7
1982-06-12,18110,11.2,15.8,1.34,8,1.2
